,job_name,model,status,cv_strategy,dataset,test_fold,test_mse,test_r_square,test_spearman,test_mph,test_ndcg,train_mse,train_r_square,train_spearman,train_mph,train_ndcg,valid_mse,valid_r_square,valid_spearman,valid_mph,valid_ndcg
287,potts-regressor6-fold-modulo-5-2-29-13-55-31,potts-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,2,0.2855712932227239,0.17381014205946266,0.5034819015409121,0.46710526315789475,1.3448850819627458,0.030975117581560473,0.915863070882146,0.9393703288864228,0.9802306425041186,1.0152190689964313,,,,,
288,potts-regressor6-fold-modulo-5-3-29-13-55-42,potts-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,3,0.1828800198946306,0.523475609173792,0.6676254479749575,0.9276315789473685,1.1285170465406404,0.031613895717534625,0.9128821880995078,0.9462212696833273,0.9967051070840197,1.0227387432308161,,,,,
289,potts-regressor6-fold-modulo-5-4-29-13-55-54,potts-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,4,0.28167895451877256,0.24432240641880199,0.49544487011470684,0.8543046357615894,1.2872492664930546,0.02700279493730269,0.9262312638841396,0.9518143202744517,0.9950657894736842,1.0152050168837978,,,,,
290,rita-regressor6-fold-modulo-5-0-29-13-56-02,rita-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,0,0.22490308790207772,0.3924627629726264,0.6383016256759413,0.9671052631578947,1.1126595576558096,0.12489665228323109,0.6594250158437855,0.8142483620851904,0.9802306425041186,1.0658214970431799,,,,,
291,rita-regressor6-fold-modulo-5-1-29-13-56-16,rita-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,1,0.24489231084020813,0.2901185246905237,0.5810732194876088,0.9342105263157895,1.1695701830335115,0.12367081059462934,0.6677989069925692,0.8307589784881585,0.9736408566721582,1.0602275665699514,,,,,
292,rita-regressor6-fold-modulo-5-2-29-13-56-30,rita-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,2,0.27000236816591733,0.21885279265578073,0.5031074073757678,0.5197368421052632,1.2168230141171403,0.12237228062331741,0.6676032665999163,0.8046723849656566,0.9621087314662273,1.0620797610887138,,,,,
293,rita-regressor6-fold-modulo-5-3-29-13-56-44,rita-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,3,0.2512608722805903,0.34529789437383307,0.5701874995462208,0.9013157894736842,1.2069604131017253,0.12525954609173567,0.6548246482287112,0.819088219065742,0.985172981878089,1.0533893474126064,,,,,
294,rita-regressor6-fold-modulo-5-4-29-13-56-57,rita-regressor,Completed,fold_modulo_5,P84126_THETH_Chan_2017,4,0.3391135830079615,0.09023896799121467,0.42919601790521517,0.8675496688741722,1.4057197609372507,0.1114544055846817,0.6955185322994664,0.8302780645940095,0.9736842105263158,1.0491996740658465,,,,,
295,apbsconv6-fold-modulo-5-0-29-13-57-08,apbsconv,Completed,fold_modulo_5,P84126_THETH_Chan_2017,0,0.2985131037369653,0.19361789136579377,0.5159120614391034,1.0,1.1925817367070441,0.2824784084810536,0.24197124062805064,0.5836771367494424,0.9384615384615385,1.15665993931012,0.31573694898760607,0.08475766189620004,0.28050299421659164,0.9671052631578947,1.2606744041196267
296,apbsconv6-fold-modulo-5-1-29-13-57-17,apbsconv,Completed,fold_modulo_5,P84126_THETH_Chan_2017,1,0.32616558591206796,0.0545276553271723,0.2790934486028413,0.9539473684210527,1.3244204214688768,0.24494451227770286,0.3480367453816444,0.6497753860006301,0.9978021978021978,1.1098300893548765,0.2783708388766953,0.19464186602624445,0.46306392502925875,0.21710526315789475,1.3237817424495981
297,apbsconv6-fold-modulo-5-2-29-13-57-28,apbsconv,Completed,fold_modulo_5,P84126_THETH_Chan_2017,2,0.317094926573927,0.08260872658704899,0.4635734971253812,0.09868421052631579,1.3988945421123333,0.21095924744256042,0.41868492232430465,0.6560818366117392,0.9604395604395605,1.0854350288447885,0.3291884197333888,0.1422446734702001,0.40191245522024843,0.9342105263157895,1.4313263494276292
298,apbsconv6-fold-modulo-5-3-29-13-57-36,apbsconv,Completed,fold_modulo_5,P84126_THETH_Chan_2017,3,0.3600223518907936,0.061901721044070324,0.3661796043788528,1.0,1.4877822670545495,0.3229033016782663,0.10118742997421526,0.5146192678317827,1.0,1.1713032363526368,0.3761708037619535,-0.009176735436204675,-0.0003058471042717562,0.9933774834437086,1.533829962286614
299,apbsconv6-fold-modulo-5-4-29-13-57-47,apbsconv,Completed,fold_modulo_5,P84126_THETH_Chan_2017,4,0.40916560640712024,-0.0976939379591375,-0.0554719940141972,0.9072847682119205,1.6052131888542267,0.2647207177074857,0.273760694360783,0.6321738154636609,0.9649122807017544,1.1526275000896749,0.29686351947758666,0.19807396118917964,0.5146729427041065,0.9605263157894737,1.3217879983034204
300,potts-regressor6-fold-contiguous-5-0-29-13-57-55,potts-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,0,0.20328721451467524,0.3856205927765961,0.6409914755533838,0.8278145695364238,1.1488315764856227,0.030465743890441235,0.9187859579662772,0.948060245117967,0.9901315789473685,1.0157099658344215,,,,,
301,potts-regressor6-fold-contiguous-5-1-29-13-58-06,potts-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,1,0.2358235165669983,0.31955429594924634,0.6767052722850695,0.42105263157894735,1.1342614623910963,0.029512824400927274,0.9203081085501856,0.9387034355096384,0.9802306425041186,1.0151978150492438,,,,,
302,potts-regressor6-fold-contiguous-5-2-29-13-58-16,potts-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,2,0.19706292508483547,0.4271992354973366,0.7138042407423905,0.6447368421052632,1.192063354094951,0.03175348630677497,0.9137815952865747,0.9428977102991392,0.985172981878089,1.0153124218831366,,,,,
303,potts-regressor6-fold-contiguous-5-3-29-13-58-27,potts-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,3,0.38963242169564577,0.09710397853667918,0.5014685746448706,0.993421052631579,1.213483978804205,0.02933578274339568,0.9158836458495802,0.9531951311511466,0.9785831960461285,1.0237989614310412,,,,,
304,potts-regressor6-fold-contiguous-5-4-29-13-58-38,potts-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,4,0.23317577672584228,0.25141320130107536,0.5742420194903606,0.9342105263157895,1.1671811330556767,0.03139326368004682,0.9152152341034079,0.9476950253883093,0.9769357495881383,1.0194556593863082,,,,,
305,rita-regressor6-fold-contiguous-5-0-29-13-58-46,rita-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,0,0.22826978515915256,0.31011767942262936,0.5540422450773586,0.8675496688741722,1.1495815516908845,0.1255634484906164,0.6652792979456632,0.8208497715392966,0.9786184210526315,1.061256834351809,,,,,
306,rita-regressor6-fold-contiguous-5-1-29-13-58-58,rita-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,1,0.21674474359234436,0.3746042303160533,0.7042218026806994,0.6513157894736842,1.148737288261622,0.13180929241357775,0.6440824612242246,0.7991671576939766,0.9621087314662273,1.0619107615679106,,,,,
307,rita-regressor6-fold-contiguous-5-2-29-13-59-09,rita-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,2,0.17902646045849901,0.4796256405273196,0.7423871107598595,0.7894736842105263,1.1566727705018292,0.12530707591132212,0.6597609446722966,0.8065162027110413,0.9736408566721582,1.0591627836076958,,,,,
308,rita-regressor6-fold-contiguous-5-3-29-13-59-23,rita-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,3,0.32207106908804345,0.25366404150221544,0.5442644307571395,0.9539473684210527,1.177543997514031,0.11103412994201535,0.6816247829934263,0.8316819112815353,0.9604612850082372,1.0521559931674633,,,,,
309,rita-regressor6-fold-contiguous-5-4-29-13-59-38,rita-regressor,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,4,0.42715158704640344,-0.3713261454348744,0.258202701201958,0.8355263157894737,1.1927187506522114,0.12342612859763327,0.6666592067226121,0.8212350936724734,0.943986820428336,1.066488751949407,,,,,
310,apbsconv6-fold-contiguous-5-0-29-13-59-52,apbsconv,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,0,0.2831109320037227,0.14437547389210703,0.33629808747421497,0.9801324503311258,1.4766306537207106,0.2273044580781147,0.4015991519013006,0.6381367453544433,0.9780701754385965,1.1151792893976236,0.30621396092903175,0.1164495497830107,0.3287820671627128,0.7697368421052632,1.5362722392371932
311,apbsconv6-fold-contiguous-5-1-29-14-00-04,apbsconv,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,1,0.31029905641854016,0.10466240608785071,0.2756050367763265,0.5789473684210527,1.6374221480922306,0.27517106856430745,0.254843917212376,0.5664615045214896,0.9912087912087912,1.1141013182384194,0.29118066684715105,0.15362816975013915,0.42056294322005117,0.7894736842105263,1.4787203663220276
312,apbsconv6-fold-contiguous-5-2-29-14-00-16,apbsconv,Completed,fold_contiguous_5,P84126_THETH_Chan_2017,2,0.3188009634566734,0.07334453949897013,0.35528681614293417,0.18421052631578946,1.4212533074922837,0.24520054964767413,0.2903782783529911,0.5949521638916817,0.9714285714285714,1.1150307988133754,0.40846366385818333,0.053466301893207224,0.13816964095029,0.9736842105263158,1.384479764350187
