,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
249,A2RQE2_9CELL,activity-casein,fold_modulo_5,4,PolynomialOLS2,0.08435537673710827,0.03826229401830133
250,A2RQE2_9CELL,activity-casein,fold_modulo_5,0,PolynomialOLS3,0.1082887320124993,-0.018452430577683518
251,A2RQE2_9CELL,activity-casein,fold_modulo_5,1,PolynomialOLS3,0.08188231776157769,-0.1146360560793547
252,A2RQE2_9CELL,activity-casein,fold_modulo_5,2,PolynomialOLS3,0.09900394377838667,0.0029778572488808807
253,A2RQE2_9CELL,activity-casein,fold_modulo_5,3,PolynomialOLS3,0.11294223625914047,-0.055318646658606
254,A2RQE2_9CELL,activity-casein,fold_modulo_5,4,PolynomialOLS3,0.07329668858470693,0.07569023178876204
255,A2RQE2_9CELL,activity-casein,fold_modulo_5,0,SVR,0.13809262653698992,-0.08207998685399542
256,A2RQE2_9CELL,activity-casein,fold_modulo_5,1,SVR,0.07983318221142648,0.11817688421783586
257,A2RQE2_9CELL,activity-casein,fold_modulo_5,2,SVR,0.14460944026474082,0.10089552137311336
258,A2RQE2_9CELL,activity-casein,fold_modulo_5,3,SVR,0.14139024680541237,0.020274172873745524
259,A2RQE2_9CELL,activity-casein,fold_modulo_5,4,SVR,0.14149127035009457,0.09465026350783526
260,A2RQE2_9CELL,activity-ker,fold_modulo_5,0,OLS,0.14081211028407084,0.028914065203966055
261,A2RQE2_9CELL,activity-ker,fold_modulo_5,1,OLS,0.12529525963019383,0.10318569479140736
262,A2RQE2_9CELL,activity-ker,fold_modulo_5,2,OLS,0.11260367316125564,0.15594241220199614
263,A2RQE2_9CELL,activity-ker,fold_modulo_5,3,OLS,0.09042740113010796,0.12485369290560072
264,A2RQE2_9CELL,activity-ker,fold_modulo_5,4,OLS,0.11410136340395405,0.13823891921207238
265,A2RQE2_9CELL,activity-ker,fold_modulo_5,0,PolynomialOLS2,0.18995742134201418,0.009641646445006076
266,A2RQE2_9CELL,activity-ker,fold_modulo_5,1,PolynomialOLS2,0.14392396054351664,0.147615513736062
267,A2RQE2_9CELL,activity-ker,fold_modulo_5,2,PolynomialOLS2,0.16050217848824302,0.1120445184539553
268,A2RQE2_9CELL,activity-ker,fold_modulo_5,3,PolynomialOLS2,0.13299934843079103,0.010310879627081323
269,A2RQE2_9CELL,activity-ker,fold_modulo_5,4,PolynomialOLS2,0.163137707851957,0.06132198049098047
270,A2RQE2_9CELL,activity-ker,fold_modulo_5,0,PolynomialOLS3,0.2118386689869267,0.03966007468912413
271,A2RQE2_9CELL,activity-ker,fold_modulo_5,1,PolynomialOLS3,0.15887276690166377,0.15969604642387106
272,A2RQE2_9CELL,activity-ker,fold_modulo_5,2,PolynomialOLS3,0.1915087889936507,0.07109625180212631
273,A2RQE2_9CELL,activity-ker,fold_modulo_5,3,PolynomialOLS3,0.18554017434326872,0.00766080484336722
274,A2RQE2_9CELL,activity-ker,fold_modulo_5,4,PolynomialOLS3,0.18716295861038604,0.13301086972618376
275,A2RQE2_9CELL,activity-ker,fold_modulo_5,0,SVR,0.22947574335593832,0.07792536291248807
276,A2RQE2_9CELL,activity-ker,fold_modulo_5,1,SVR,0.1737369594480977,0.23221216483436424
277,A2RQE2_9CELL,activity-ker,fold_modulo_5,2,SVR,0.20565899301215576,0.11364192126843332
278,A2RQE2_9CELL,activity-ker,fold_modulo_5,3,SVR,0.18187493394807736,0.1444295711725688
279,A2RQE2_9CELL,activity-ker,fold_modulo_5,4,SVR,0.20355886867487352,0.11570154388424675
280,A2RQE2_9CELL,activity-aapf,fold_modulo_5,0,OLS,0.11164235026520315,-0.011329121679083247
281,A2RQE2_9CELL,activity-aapf,fold_modulo_5,1,OLS,0.08917513323878515,0.07872973177138051
282,A2RQE2_9CELL,activity-aapf,fold_modulo_5,2,OLS,0.07949220381845949,0.041105478810670545
283,A2RQE2_9CELL,activity-aapf,fold_modulo_5,3,OLS,0.04406007992398921,0.09920421589109228
284,A2RQE2_9CELL,activity-aapf,fold_modulo_5,4,OLS,0.09955184853877133,0.08388453016875919
285,A2RQE2_9CELL,activity-aapf,fold_modulo_5,0,PolynomialOLS2,0.18873385094730874,-0.1034199916774377
286,A2RQE2_9CELL,activity-aapf,fold_modulo_5,1,PolynomialOLS2,0.14969117900155854,0.0750998586220236
287,A2RQE2_9CELL,activity-aapf,fold_modulo_5,2,PolynomialOLS2,0.13432487395405732,0.14421707194834826
288,A2RQE2_9CELL,activity-aapf,fold_modulo_5,3,PolynomialOLS2,0.05461723850921179,0.18563834373878277
289,A2RQE2_9CELL,activity-aapf,fold_modulo_5,4,PolynomialOLS2,0.14666306300438917,0.08539811157057707
290,A2RQE2_9CELL,activity-aapf,fold_modulo_5,0,PolynomialOLS3,0.16767925240897583,-0.12866946996977832
291,A2RQE2_9CELL,activity-aapf,fold_modulo_5,1,PolynomialOLS3,0.1535765373311988,0.02561660171893052
292,A2RQE2_9CELL,activity-aapf,fold_modulo_5,2,PolynomialOLS3,0.14130589494978002,0.13031215136568872
293,A2RQE2_9CELL,activity-aapf,fold_modulo_5,3,PolynomialOLS3,0.07942768649671589,0.2261860119033931
294,A2RQE2_9CELL,activity-aapf,fold_modulo_5,4,PolynomialOLS3,0.1469897399867769,0.13465599355558902
295,A2RQE2_9CELL,activity-aapf,fold_modulo_5,0,SVR,0.1706848551968984,-0.15143145442301176
296,A2RQE2_9CELL,activity-aapf,fold_modulo_5,1,SVR,0.13604856135151108,0.06840955266073412
297,A2RQE2_9CELL,activity-aapf,fold_modulo_5,2,SVR,0.1396487799240096,0.10807044945462783
298,A2RQE2_9CELL,activity-aapf,fold_modulo_5,3,SVR,0.10547402280213002,0.2423796055089103
299,A2RQE2_9CELL,activity-aapf,fold_modulo_5,4,SVR,0.1214084456687919,0.14921353491709458
300,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,0,OLS,0.13890076621598124,-0.01096856061022246
301,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,1,OLS,0.1045362874153873,0.21508710773114226
302,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,2,OLS,0.13989351775128092,0.05783161961049004
303,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,3,OLS,0.0973192429958682,0.17144271437511283
304,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,4,OLS,0.09985796303726699,0.1623359496818898
305,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,0,PolynomialOLS2,0.1951765531210252,0.0266940066338652
306,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,1,PolynomialOLS2,0.14633292955374835,0.24024328906982342
307,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,2,PolynomialOLS2,0.18160810547237713,0.052631985929007155
308,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,3,PolynomialOLS2,0.16300513575765907,0.10320016415910975
309,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,4,PolynomialOLS2,0.1685024326346627,0.1109891507128344
310,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,0,PolynomialOLS3,0.19172394147375255,0.06286899786864172
311,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,1,PolynomialOLS3,0.16776680591259854,0.19672567410811062
312,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,2,PolynomialOLS3,0.19672721753672073,0.02865662632776938
313,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,3,PolynomialOLS3,0.16290947830126845,0.05572949283925941
314,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,4,PolynomialOLS3,0.16778295665001783,0.13963399697600545
315,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,0,SVR,0.17973828883167023,0.02666841120338131
316,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,1,SVR,0.14643727656545036,0.22821110418289547
317,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,2,SVR,0.17744544701026105,0.04537454946588172
318,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,3,SVR,0.15321470124986195,0.13769290608289084
319,A2RQE2_9CELL,activity-bmi-lvj-1,fold_modulo_5,4,SVR,0.16080624151989098,0.14815909531839674
320,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,0,OLS,0.11223010611879336,-0.03392415834639083
321,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,1,OLS,0.08670014143038071,0.18297334030226925
322,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,2,OLS,0.11703918196431648,0.11008595190716397
323,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,3,OLS,0.07531981113319694,0.10358468365806368
324,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,4,OLS,0.07154597648037138,0.15885893632894796
325,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,0,PolynomialOLS2,0.17526299228360434,0.0050610292997223215
326,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,1,PolynomialOLS2,0.13689706929655837,0.1897139225179644
327,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,2,PolynomialOLS2,0.16755637008481633,0.0716797019387457
328,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,3,PolynomialOLS2,0.14780961270457743,0.09108256931300293
329,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,4,PolynomialOLS2,0.1528912697702263,0.08425170784990171
330,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,0,PolynomialOLS3,0.18140876087425206,0.05485869351160742
331,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,1,PolynomialOLS3,0.14325902101304033,0.18637291177074636
332,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,2,PolynomialOLS3,0.1765024296294632,-0.0010526384289510145
333,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,3,PolynomialOLS3,0.1595627332725191,-0.0007872747615835841
334,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,4,PolynomialOLS3,0.15215702287283525,0.1259726798436621
335,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,0,SVR,0.18678764358582584,0.017029355561068354
336,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,1,SVR,0.1462251892233244,0.2342577857867013
337,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,2,SVR,0.17758465062896192,0.08323667987335448
338,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,3,SVR,0.16025698331170893,0.12286061303437457
339,A2RQE2_9CELL,activity-bmi-low-ph,fold_modulo_5,4,SVR,0.1676928856524608,0.11107745558843089
340,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,0,OLS,0.0940218152244171,0.04554537398278952
341,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,1,OLS,0.08151800112015863,0.11190995253289793
342,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,2,OLS,0.10208712209238605,0.05679231742556165
343,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,3,OLS,0.08978478457992706,0.11547517400330566
344,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,4,OLS,0.09912713717373248,0.0646305340397785
345,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,0,PolynomialOLS2,0.11964031442242709,-0.01830086430180925
346,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,1,PolynomialOLS2,0.10034112012131723,0.15673667346789757
347,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,2,PolynomialOLS2,0.13672923639977408,0.07602246545520336
348,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,3,PolynomialOLS2,0.10253670736704064,0.13489035250559733
349,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,4,PolynomialOLS2,0.1400057600340139,0.02101408370655014
350,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,0,PolynomialOLS3,0.12255257592634629,0.062355344395440174
351,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,1,PolynomialOLS3,0.1390466315041129,0.13586680373105808
352,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,2,PolynomialOLS3,0.16518372566300654,0.05095551554439213
353,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,3,PolynomialOLS3,0.1280416603822268,0.08815782087911636
354,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,4,PolynomialOLS3,0.1757318420267053,0.042824217441376856
355,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,0,SVR,0.12005209826740813,-0.020241506048606177
356,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,1,SVR,0.10438166041882155,0.16398985405320937
357,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,2,SVR,0.133065944951936,0.06276764843544361
358,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,3,SVR,0.07379275463489379,0.18020611828059796
359,A2RQE2_9CELL,activity-adw-egg,fold_modulo_5,4,SVR,0.1252027961390467,0.054416388541264536
360,A2RQE2_9CELL,activity-protein,fold_contiguous_5,0,OLS,0.019458657171618415,-0.08377695965543197
361,A2RQE2_9CELL,activity-protein,fold_contiguous_5,1,OLS,0.04195844950972902,0.14540477045957886
362,A2RQE2_9CELL,activity-protein,fold_contiguous_5,2,OLS,0.13717524286370023,-0.11844315367380426
363,A2RQE2_9CELL,activity-protein,fold_contiguous_5,3,OLS,0.10931967704795366,-0.013729324925219525
364,A2RQE2_9CELL,activity-protein,fold_contiguous_5,4,OLS,0.04743531804468445,0.12693457335041172
365,A2RQE2_9CELL,activity-protein,fold_contiguous_5,0,PolynomialOLS2,0.12890926883107184,0.022878860659333967
366,A2RQE2_9CELL,activity-protein,fold_contiguous_5,1,PolynomialOLS2,0.12361883033356479,0.17790202323413457
367,A2RQE2_9CELL,activity-protein,fold_contiguous_5,2,PolynomialOLS2,0.17990124011433106,-0.1598257273217337
368,A2RQE2_9CELL,activity-protein,fold_contiguous_5,3,PolynomialOLS2,0.18569233076827005,0.05803655551026496
369,A2RQE2_9CELL,activity-protein,fold_contiguous_5,4,PolynomialOLS2,0.13345628097097073,0.0920364251399053
370,A2RQE2_9CELL,activity-protein,fold_contiguous_5,0,PolynomialOLS3,0.15745946775288253,0.1193974135205822
371,A2RQE2_9CELL,activity-protein,fold_contiguous_5,1,PolynomialOLS3,0.1485465498592518,0.19006796335703932
372,A2RQE2_9CELL,activity-protein,fold_contiguous_5,2,PolynomialOLS3,0.1981200402033555,-0.0555648075853956
373,A2RQE2_9CELL,activity-protein,fold_contiguous_5,3,PolynomialOLS3,0.1867868420274858,0.06606274372196753
374,A2RQE2_9CELL,activity-protein,fold_contiguous_5,4,PolynomialOLS3,0.15040241393991158,0.15923459602858417
375,A2RQE2_9CELL,activity-protein,fold_contiguous_5,0,SVR,0.1573718199240685,0.11144245228921389
376,A2RQE2_9CELL,activity-protein,fold_contiguous_5,1,SVR,0.17385248574448098,0.17487579876512507
377,A2RQE2_9CELL,activity-protein,fold_contiguous_5,2,SVR,0.2045445142305085,-0.007840528715411165
378,A2RQE2_9CELL,activity-protein,fold_contiguous_5,3,SVR,0.20508631727766927,0.020418044945594217
379,A2RQE2_9CELL,activity-protein,fold_contiguous_5,4,SVR,0.14657969568054557,0.08635015652810481
380,A2RQE2_9CELL,activity-las,fold_contiguous_5,0,OLS,0.0974180220820436,-0.0332400374071428
381,A2RQE2_9CELL,activity-las,fold_contiguous_5,1,OLS,0.09973756229218492,-0.06642133274112205
382,A2RQE2_9CELL,activity-las,fold_contiguous_5,2,OLS,0.051403650791181234,0.04670723698288967
383,A2RQE2_9CELL,activity-las,fold_contiguous_5,3,OLS,0.09765793853697992,-0.024392125466356693
384,A2RQE2_9CELL,activity-las,fold_contiguous_5,4,OLS,0.06165028722573309,0.17430189725040207
385,A2RQE2_9CELL,activity-las,fold_contiguous_5,0,PolynomialOLS2,0.13433742169602353,0.07526279086369562
386,A2RQE2_9CELL,activity-las,fold_contiguous_5,1,PolynomialOLS2,0.13366461690057513,0.1622023597106614
387,A2RQE2_9CELL,activity-las,fold_contiguous_5,2,PolynomialOLS2,0.12331332998832946,0.08080320499921176
388,A2RQE2_9CELL,activity-las,fold_contiguous_5,3,PolynomialOLS2,0.1489994938192455,0.06998496171473005
389,A2RQE2_9CELL,activity-las,fold_contiguous_5,4,PolynomialOLS2,0.13747033559580654,0.11436552909374109
390,A2RQE2_9CELL,activity-las,fold_contiguous_5,0,PolynomialOLS3,0.10865853923671867,-0.034261913039713446
391,A2RQE2_9CELL,activity-las,fold_contiguous_5,1,PolynomialOLS3,0.0965489855112762,0.2522315700645048
392,A2RQE2_9CELL,activity-las,fold_contiguous_5,2,PolynomialOLS3,0.12898759222212863,-0.032170109667682203
393,A2RQE2_9CELL,activity-las,fold_contiguous_5,3,PolynomialOLS3,0.09707412774451095,0.058970017512977535
394,A2RQE2_9CELL,activity-las,fold_contiguous_5,4,PolynomialOLS3,0.14044916507509092,-0.07464120621059835
395,A2RQE2_9CELL,activity-las,fold_contiguous_5,0,SVR,0.1312176078978406,0.15213598657331814
396,A2RQE2_9CELL,activity-las,fold_contiguous_5,1,SVR,0.08786067102112716,0.23322305418759665
397,A2RQE2_9CELL,activity-las,fold_contiguous_5,2,SVR,0.12038257903645785,0.02857708757873615
398,A2RQE2_9CELL,activity-las,fold_contiguous_5,3,SVR,0.11549457504408336,0.05713174104651274
399,A2RQE2_9CELL,activity-las,fold_contiguous_5,4,SVR,0.15080147675075403,-0.0035860663496507274
400,A2RQE2_9CELL,activity-ther,fold_contiguous_5,0,OLS,0.07466960788915493,0.04666524156914434
401,A2RQE2_9CELL,activity-ther,fold_contiguous_5,1,OLS,0.0490630332888144,0.004373144276294968
402,A2RQE2_9CELL,activity-ther,fold_contiguous_5,2,OLS,0.025460939710435507,0.03817686484340093
403,A2RQE2_9CELL,activity-ther,fold_contiguous_5,3,OLS,0.09457123230111014,-0.03824225483363133
404,A2RQE2_9CELL,activity-ther,fold_contiguous_5,4,OLS,0.07492034223719535,-0.04948890264427165
405,A2RQE2_9CELL,activity-ther,fold_contiguous_5,0,PolynomialOLS2,0.08551059204063054,0.017351523632869226
406,A2RQE2_9CELL,activity-ther,fold_contiguous_5,1,PolynomialOLS2,0.06298019455054137,0.07661666996197798
407,A2RQE2_9CELL,activity-ther,fold_contiguous_5,2,PolynomialOLS2,0.06739274635157882,0.012796153757867978
408,A2RQE2_9CELL,activity-ther,fold_contiguous_5,3,PolynomialOLS2,0.13375401852369803,0.0714152775343347
409,A2RQE2_9CELL,activity-ther,fold_contiguous_5,4,PolynomialOLS2,0.11309334621721842,-0.1221136212403837
410,A2RQE2_9CELL,activity-ther,fold_contiguous_5,0,PolynomialOLS3,0.10808584224774564,0.034819179998077425
411,A2RQE2_9CELL,activity-ther,fold_contiguous_5,1,PolynomialOLS3,0.08572222677432578,0.06182905080548197
412,A2RQE2_9CELL,activity-ther,fold_contiguous_5,2,PolynomialOLS3,0.08040093033105306,-0.024301744164580457
413,A2RQE2_9CELL,activity-ther,fold_contiguous_5,3,PolynomialOLS3,0.12790558027668883,0.0673465322352969
414,A2RQE2_9CELL,activity-ther,fold_contiguous_5,4,PolynomialOLS3,0.11721300485512347,-0.12483882326782729
415,A2RQE2_9CELL,activity-ther,fold_contiguous_5,0,SVR,0.10094195432384193,0.12421749688210387
416,A2RQE2_9CELL,activity-ther,fold_contiguous_5,1,SVR,0.09436132686886517,0.11120337400366351
417,A2RQE2_9CELL,activity-ther,fold_contiguous_5,2,SVR,0.09772314073859621,0.038345479310617936
418,A2RQE2_9CELL,activity-ther,fold_contiguous_5,3,SVR,0.12586076417503886,0.062275336634936194
419,A2RQE2_9CELL,activity-ther,fold_contiguous_5,4,SVR,0.10161216297770939,0.025365778890535286
420,A2RQE2_9CELL,activity-casein,fold_contiguous_5,0,OLS,0.06302362633937739,0.017042124683837676
421,A2RQE2_9CELL,activity-casein,fold_contiguous_5,1,OLS,-0.029669272565973563,-0.13790277947421642
422,A2RQE2_9CELL,activity-casein,fold_contiguous_5,2,OLS,0.053026844875916156,-0.16781983434481365
423,A2RQE2_9CELL,activity-casein,fold_contiguous_5,3,OLS,0.031096278188797902,-0.02078023872143869
424,A2RQE2_9CELL,activity-casein,fold_contiguous_5,4,OLS,0.05572652029903185,0.08474914484854426
425,A2RQE2_9CELL,activity-casein,fold_contiguous_5,0,PolynomialOLS2,0.08722768992992572,0.1236045362055403
426,A2RQE2_9CELL,activity-casein,fold_contiguous_5,1,PolynomialOLS2,0.03539119074050916,0.12379408582502324
427,A2RQE2_9CELL,activity-casein,fold_contiguous_5,2,PolynomialOLS2,0.08652066296946974,-0.15698142686609298
428,A2RQE2_9CELL,activity-casein,fold_contiguous_5,3,PolynomialOLS2,0.04898104122254514,0.06603049070282803
429,A2RQE2_9CELL,activity-casein,fold_contiguous_5,4,PolynomialOLS2,0.08353494753797851,0.06188384795405347
430,A2RQE2_9CELL,activity-casein,fold_contiguous_5,0,PolynomialOLS3,0.10598850651758113,0.05955011028652024
431,A2RQE2_9CELL,activity-casein,fold_contiguous_5,1,PolynomialOLS3,0.08194281528201412,-0.14834855604045918
432,A2RQE2_9CELL,activity-casein,fold_contiguous_5,2,PolynomialOLS3,0.12536020709098977,-0.13820203496718494
433,A2RQE2_9CELL,activity-casein,fold_contiguous_5,3,PolynomialOLS3,0.08658759301342785,0.07107848295254199
434,A2RQE2_9CELL,activity-casein,fold_contiguous_5,4,PolynomialOLS3,0.10725181636740469,0.04691656301040965
435,A2RQE2_9CELL,activity-casein,fold_contiguous_5,0,SVR,0.1284464649738712,0.11591692772378646
436,A2RQE2_9CELL,activity-casein,fold_contiguous_5,1,SVR,0.08689166304617839,0.07998918001264274
437,A2RQE2_9CELL,activity-casein,fold_contiguous_5,2,SVR,0.13096462188364477,-0.061795148197835645
438,A2RQE2_9CELL,activity-casein,fold_contiguous_5,3,SVR,0.1302916153817171,0.1137374251226034
439,A2RQE2_9CELL,activity-casein,fold_contiguous_5,4,SVR,0.11274558373242734,0.09774066776924357
440,A2RQE2_9CELL,activity-ker,fold_contiguous_5,0,OLS,0.15101911485316072,0.03219198809036535
441,A2RQE2_9CELL,activity-ker,fold_contiguous_5,1,OLS,0.055863742253900395,-0.023899551283084717
442,A2RQE2_9CELL,activity-ker,fold_contiguous_5,2,OLS,0.09117406781469724,0.07848469671557501
443,A2RQE2_9CELL,activity-ker,fold_contiguous_5,3,OLS,0.12960488326391575,0.07956759951948829
444,A2RQE2_9CELL,activity-ker,fold_contiguous_5,4,OLS,0.13229367537239203,-0.04147457373652878
445,A2RQE2_9CELL,activity-ker,fold_contiguous_5,0,PolynomialOLS2,0.17612703632509108,0.1621845747598672
446,A2RQE2_9CELL,activity-ker,fold_contiguous_5,1,PolynomialOLS2,0.0881667146726397,0.09831609803980704
447,A2RQE2_9CELL,activity-ker,fold_contiguous_5,2,PolynomialOLS2,0.14084096027489185,0.10966828998124865
448,A2RQE2_9CELL,activity-ker,fold_contiguous_5,3,PolynomialOLS2,0.13732344927879683,0.06161752160742684
449,A2RQE2_9CELL,activity-ker,fold_contiguous_5,4,PolynomialOLS2,0.16145596073177731,0.1128863438950131
450,A2RQE2_9CELL,activity-ker,fold_contiguous_5,0,PolynomialOLS3,0.19210957162862022,0.03785316425109193
451,A2RQE2_9CELL,activity-ker,fold_contiguous_5,1,PolynomialOLS3,0.16606598693786356,-0.004329460144635796
452,A2RQE2_9CELL,activity-ker,fold_contiguous_5,2,PolynomialOLS3,0.14405614681599066,0.03469246515346542
453,A2RQE2_9CELL,activity-ker,fold_contiguous_5,3,PolynomialOLS3,0.2031318777111407,0.08135078628664782
454,A2RQE2_9CELL,activity-ker,fold_contiguous_5,4,PolynomialOLS3,0.2127563328084626,0.0925398682915933
455,A2RQE2_9CELL,activity-ker,fold_contiguous_5,0,SVR,0.18891164782762299,0.0859114653477121
456,A2RQE2_9CELL,activity-ker,fold_contiguous_5,1,SVR,0.16948465087476422,0.18346337923602626
457,A2RQE2_9CELL,activity-ker,fold_contiguous_5,2,SVR,0.1966204792391973,0.1133980037683859
458,A2RQE2_9CELL,activity-ker,fold_contiguous_5,3,SVR,0.21445557149694744,0.13737067204966502
459,A2RQE2_9CELL,activity-ker,fold_contiguous_5,4,SVR,0.22020359032522208,0.14075075228626752
460,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,0,OLS,0.1228110218420669,-0.048325098960650334
461,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,1,OLS,0.07158092441881868,-0.08590924729105598
462,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,2,OLS,0.06910737424193582,-0.009963462046932655
463,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,3,OLS,0.11009858320511062,0.03559994186629657
464,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,4,OLS,0.10818114088018316,-0.14173419951747088
465,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,0,PolynomialOLS2,0.14117005095542975,0.13127325928939257
466,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,1,PolynomialOLS2,0.11995630047047913,-0.018816779582228365
467,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,2,PolynomialOLS2,0.12645660853650434,0.023448274780586354
468,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,3,PolynomialOLS2,0.15286460504070318,0.11497965971911396
469,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,4,PolynomialOLS2,0.1576727037918646,0.03659398432058342
470,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,0,PolynomialOLS3,0.1531714337812687,0.006355754726584157
471,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,1,PolynomialOLS3,0.1353948088694075,-0.0009079290024723124
472,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,2,PolynomialOLS3,0.12725663749977972,-0.035731263226022505
473,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,3,PolynomialOLS3,0.16341001521760062,0.13860275351440046
474,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,4,PolynomialOLS3,0.16438244265776056,-0.0016570981853036456
475,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,0,SVR,0.1387447129788532,0.1635001446958902
476,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,1,SVR,0.13323914111473487,0.13895481728274825
477,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,2,SVR,0.11446262516512146,0.013120850859878519
478,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,3,SVR,0.13212497186429925,0.12042862841560312
479,A2RQE2_9CELL,activity-aapf,fold_contiguous_5,4,SVR,0.15420024809166474,0.05251978000157056
480,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,0,OLS,0.14113544647766954,0.04026571798732686
481,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,1,OLS,0.07904434277428907,0.16306952795297044
482,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,2,OLS,0.10921107020806929,0.04971252359555151
483,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,3,OLS,0.11372790770612246,0.1112455007047871
484,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,4,OLS,0.12893791040919678,0.1063321253754001
485,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,0,PolynomialOLS2,0.16997775211640312,0.069911200399113
486,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,1,PolynomialOLS2,0.1354796019782476,0.1556595047585556
487,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,2,PolynomialOLS2,0.17863188498710283,0.02268358868137188
