,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
74,AMY_BACSU/combinatorials,stain_activity,fold_random_16,10,OLS,0.030109042874416323,0.06064681662655605
75,AMY_BACSU/combinatorials,stain_activity,fold_random_16,13,OLS,0.03458093925309385,0.0381964075838813
76,AMY_BACSU/combinatorials,stain_activity,fold_random_16,5,OLS,0.03458113895035219,-0.005956319363677011
77,AMY_BACSU/combinatorials,stain_activity,fold_random_16,4,OLS,0.03048713947732967,0.07186109245162492
78,AMY_BACSU/combinatorials,stain_activity,fold_random_16,3,OLS,0.030792257634517227,0.05488881761435624
79,AMY_BACSU/combinatorials,stain_activity,fold_random_16,9,OLS,0.025102740174963358,0.13317633683915117
80,AMY_BACSU/combinatorials,stain_activity,fold_random_16,2,PolynomialOLS2,0.03265066625475615,-0.0498281481467762
81,AMY_BACSU/combinatorials,stain_activity,fold_random_16,12,PolynomialOLS2,0.046294248095916264,-0.14787101371822436
82,AMY_BACSU/combinatorials,stain_activity,fold_random_16,11,PolynomialOLS2,0.02209528556647016,0.03499443012671004
83,AMY_BACSU/combinatorials,stain_activity,fold_random_16,1,PolynomialOLS2,0.027209258930809478,-0.030270712852293425
84,AMY_BACSU/combinatorials,stain_activity,fold_random_16,6,PolynomialOLS2,0.03078514957872184,-0.015663440248506695
85,AMY_BACSU/combinatorials,stain_activity,fold_random_16,15,PolynomialOLS2,0.020121462904178745,-0.0076018901286711614
86,AMY_BACSU/combinatorials,stain_activity,fold_random_16,7,PolynomialOLS2,0.010208033211894256,0.1445314902518199
87,AMY_BACSU/combinatorials,stain_activity,fold_random_16,8,PolynomialOLS2,0.01820983099152442,0.05065658378479229
88,AMY_BACSU/combinatorials,stain_activity,fold_random_16,0,PolynomialOLS2,0.028993744316303128,-0.018149576400232417
89,AMY_BACSU/combinatorials,stain_activity,fold_random_16,14,PolynomialOLS2,0.030498139741655366,-0.11397975813366518
90,AMY_BACSU/combinatorials,stain_activity,fold_random_16,10,PolynomialOLS2,0.013069718461408765,0.07308771348297727
91,AMY_BACSU/combinatorials,stain_activity,fold_random_16,13,PolynomialOLS2,0.02680323689436251,-0.02565427454017887
92,AMY_BACSU/combinatorials,stain_activity,fold_random_16,5,PolynomialOLS2,0.024815411299762467,0.007194576462757008
93,AMY_BACSU/combinatorials,stain_activity,fold_random_16,4,PolynomialOLS2,0.018093961922891925,0.05352318953813673
94,AMY_BACSU/combinatorials,stain_activity,fold_random_16,3,PolynomialOLS2,0.01731464538557337,0.041174781761606216
95,AMY_BACSU/combinatorials,stain_activity,fold_random_16,9,PolynomialOLS2,0.017316674469275227,0.08823580995254367
96,AMY_BACSU/combinatorials,stain_activity,fold_random_16,2,PolynomialOLS3,0.0465635703447225,-0.018876074945014042
97,AMY_BACSU/combinatorials,stain_activity,fold_random_16,12,PolynomialOLS3,0.05829589681704409,-0.17304530174398447
98,AMY_BACSU/combinatorials,stain_activity,fold_random_16,11,PolynomialOLS3,0.051380068067091306,0.006779255099730019
99,AMY_BACSU/combinatorials,stain_activity,fold_random_16,1,PolynomialOLS3,0.041781899948655214,0.04735931299640853
100,AMY_BACSU/combinatorials,stain_activity,fold_random_16,6,PolynomialOLS3,0.04294736982892824,-0.01272564425858799
101,AMY_BACSU/combinatorials,stain_activity,fold_random_16,15,PolynomialOLS3,0.04383166272541353,-0.044108194411180676
102,AMY_BACSU/combinatorials,stain_activity,fold_random_16,7,PolynomialOLS3,0.03928353924321445,0.11803558798225872
103,AMY_BACSU/combinatorials,stain_activity,fold_random_16,8,PolynomialOLS3,0.04036919926329992,0.05000502126001445
104,AMY_BACSU/combinatorials,stain_activity,fold_random_16,0,PolynomialOLS3,0.05134948200530268,-0.025520499358496884
105,AMY_BACSU/combinatorials,stain_activity,fold_random_16,14,PolynomialOLS3,0.05056446013025657,-0.04963745329445982
106,AMY_BACSU/combinatorials,stain_activity,fold_random_16,10,PolynomialOLS3,0.03569284521455347,0.13430599943066324
107,AMY_BACSU/combinatorials,stain_activity,fold_random_16,13,PolynomialOLS3,0.047613661486172604,-0.02022775512811667
108,AMY_BACSU/combinatorials,stain_activity,fold_random_16,5,PolynomialOLS3,0.05119177867846559,-0.02933617022511879
109,AMY_BACSU/combinatorials,stain_activity,fold_random_16,4,PolynomialOLS3,0.04226000837515046,0.059834111267141915
110,AMY_BACSU/combinatorials,stain_activity,fold_random_16,3,PolynomialOLS3,0.03787477568284561,0.05568741358461904
111,AMY_BACSU/combinatorials,stain_activity,fold_random_16,9,PolynomialOLS3,0.03696428392437118,0.17046292423409012
112,AMY_BACSU/combinatorials,stain_activity,fold_random_16,2,SVR,0.03570290146378093,-0.00383345193746365
113,AMY_BACSU/combinatorials,stain_activity,fold_random_16,12,SVR,0.05154770604154565,-0.17268119772706028
114,AMY_BACSU/combinatorials,stain_activity,fold_random_16,11,SVR,0.048669495519921405,0.03204411310513586
115,AMY_BACSU/combinatorials,stain_activity,fold_random_16,1,SVR,0.04231060072390076,-0.0447655590998296
116,AMY_BACSU/combinatorials,stain_activity,fold_random_16,6,SVR,0.0377511752644035,0.03179152700048925
117,AMY_BACSU/combinatorials,stain_activity,fold_random_16,15,SVR,0.029893985633886597,0.15622305270637543
118,AMY_BACSU/combinatorials,stain_activity,fold_random_16,7,SVR,0.040399683352108036,0.05564418168409318
119,AMY_BACSU/combinatorials,stain_activity,fold_random_16,8,SVR,0.03499304233706272,0.05913650667364125
120,AMY_BACSU/combinatorials,stain_activity,fold_random_16,0,SVR,0.031579551182740126,-0.04048337686308329
121,AMY_BACSU/combinatorials,stain_activity,fold_random_16,14,SVR,0.026630791094513336,0.044846170770876444
122,AMY_BACSU/combinatorials,stain_activity,fold_random_16,10,SVR,0.02809734299540436,0.21281683021066644
123,AMY_BACSU/combinatorials,stain_activity,fold_random_16,13,SVR,0.029057057012963492,0.12703254134964767
124,AMY_BACSU/combinatorials,stain_activity,fold_random_16,5,SVR,0.0478625363230208,-0.0022771053133644205
125,AMY_BACSU/combinatorials,stain_activity,fold_random_16,4,SVR,0.037682587462550154,0.0491241878304283
126,AMY_BACSU/combinatorials,stain_activity,fold_random_16,3,SVR,0.036454738981864236,0.10456465828443985
127,AMY_BACSU/combinatorials,stain_activity,fold_random_16,9,SVR,0.03790157462907644,0.017330318014062866
